model.name,product,firm,market,id,price,mpd,air,mpg,space,hpwt,trend,share,outshr,y,year,constant,ln_hpwt,ln_mpg,ln_space
SBGL  ,489,5,10,1903,6.369726111011752,1.4560642570281124,0,2.2,0.9577,0.7858823529411765,9,3.231837606837607e-5,0.910506385975136,-2.6957326051462616,1980,1,-0.2409481759477164,0.7884573603642703,-0.043220702454563435
SBSTD ,492,5,10,1900,4.852735819749617,1.654618473895582,0,2.5,0.9577,0.5445544554455446,9,2.5619172494172494e-4,0.910506385975136,-0.6254425023992809,1980,1,-0.6077873316087885,0.9162907318741551,-0.043220702454563435
TYCLIC,501,1,10,1908,7.401279509070004,1.5222489959839356,0,2.3,1.1136,0.3629032258064516,9,0.0017110285547785548,0.910506385975136,1.2734813705665724,1980,1,-1.013619075834717,0.8329091229351039,0.10759801059801807
TYCLTR,502,1,10,1904,5.094240674118548,2.1840963855421687,0,3.3,0.976,0.320855614973262,9,0.0012027364996114996,0.910506385975136,0.9209860637882024,1980,1,-1.1367640546324862,1.1939224684724346,-0.024292692569044587
TYCRLA,505,1,10,1905,6.319968829458354,1.853172690763052,0,2.8,1.0688,0.3411214953271028,9,0.003123968045843046,0.910506385975136,1.8754906901762292,1980,1,-1.0755165738734604,1.0296194171811581,0.0665365238002442
TYCRNA,507,1,10,1907,7.243512518778742,1.5222489959839356,0,2.3,1.155,0.3579952267303103,9,4.33250777000777e-4,0.910506385975136,-0.10005187010994465,1980,1,-1.027235625825882,0.8329091229351039,0.14410034397375687
TYCRSS,509,1,10,1909,11.70953193625447,1.3898795180722892,1,2.1,1.2395,0.3805496828752643,9,1.4115918803418804e-4,0.910506385975136,-1.2214803454327097,1980,1,-0.9661385376017225,0.7419373447293773,0.2147080724931082
VV244D,523,6,10,1917,9.671910577031168,2.316465863453815,0,3.5,1.2931000000000001,0.34542916957431957,9,4.19531857031857e-4,0.910506385975136,-0.13222912862254343,1980,1,-1.0629676652594817,1.252762968495368,0.257042436319669
VV264G,525,6,10,1918,13.816328052759324,1.853172690763052,1,2.8,1.3124,0.3509347326992457,9,7.172688422688423e-5,0.910506385975136,-1.8985029604500472,1980,1,-1.0471550195323027,1.0296194171811581,0.2718575221048095
VWDASH,542,7,10,1912,9.671910577031168,1.5222489959839356,0,2.3,1.0899,0.37410071942446044,9,3.758498445998446e-4,0.910506385975136,-0.24217887796749515,1980,1,-0.9832302145492644,0.8329091229351039,0.08608594891312898
VWRABB,549,7,10,1910,7.147638732370975,1.7869879518072287,0,2.7,0.9984000000000001,0.33604336043360433,9,1.075174825174825e-4,0.910506385975136,-1.4937151297128448,1980,1,-1.0905150784354902,0.9932517730102834,-0.001601281366973768
VWSCRC,551,7,10,1916,9.866085334312723,1.5884337349397588,0,2.4,0.9984000000000001,0.3760593220338983,9,2.7263014763014763e-4,0.910506385975136,-0.5632524860596,1980,1,-0.9780083766700849,0.8754687373538999,-0.001601281366973768
AD4000,7,7,11,2359,10.37911843373917,1.7150943396226417,0,2.6,1.1859000000000002,0.3485633537447009,10,2.232451782058496e-4,0.9138539993056137,-0.7667678784588805,1981,1,-1.0539352755050406,0.9555114450274363,0.1705019799886126
AD5000,8,7,11,2357,13.14039456135193,1.2533381712626999,0,1.9,1.3299999999999998,0.4954268292682927,10,2.10842003184599e-4,0.9138539993056137,-0.8239294468878882,1981,1,-0.7023356066143516,0.6418538861723947,0.2851789422336623
AD5000,8,7,11,2358,19.746555177413537,1.7810595065312051,0,2.7,1.3299999999999998,0.29024637192035097,10,7.34971925245729e-5,0.9138539993056137,-1.8777912912554768,1981,1,-1.237025158326012,0.9932517730102834,0.2851789422336623
ADCOUP,13,7,11,2361,13.085389060801877,1.385268505079826,0,2.1,1.1859000000000002,0.4035512510088781,10,3.05649670166533e-5,0.9138539993056137,-2.7551840154414897,1981,1,-0.9074517832069507,0.7419373447293773,0.1705019799886126
AMCONC,19,15,11,1931,6.6596464865444505,1.5171988388969522,0,2.3,1.3135,0.32870708546384225,10,7.163911070671759e-4,0.9138539993056137,0.3991877569469482,1981,1,-1.1125882425240834,0.8329091229351039,0.2726953301434574
AMEGL-,21,15,11,1933,7.662946816577454,1.2533381712626999,0,1.9,1.2190999999999999,0.33704078193461406,10,5.174494474840471e-4,0.9138539993056137,0.07387333454660805,1981,1,-1.0875513413086848,0.6418538861723947,0.19811288158896337
AMSPIR,28,15,11,1929,5.841164638359633,1.5171988388969522,0,2.3,1.2024,0.30923850019327404,10,4.011158068648461e-4,0.9138539993056137,-0.18078831901271109,1981,1,-1.173642454518102,0.8329091229351039,0.18431955945662762
ARGTV6,32,20,11,2356,18.682748796775474,1.1214078374455736,0,1.7,1.1088,0.5455189514700673,10,7.255139056831922e-6,0.9138539993056137,-4.193328446613659,1981,1,-0.6060177328458144,0.5306282510621704,0.10327834945350174
ARSPID,35,20,11,2355,16.385719093805175,1.3193033381712629,0,2,1.0985,0.5062794348508635,10,2.0209034204508725e-5,0.9138539993056137,-3.1689087575270705,1981,1,-0.680666519336336,0.6931471805599453,0.09394561284252788
BKCENT,38,19,11,1939,8.71685220711651,1.1214078374455736,0,1.7,1.4112,0.34602076124567477,10,0.0015128880481760389,0.9138539993056137,1.1467372179762938,1981,1,-1.0612565021243408,0.5306282510621704,0.3444404062703898
BKELCT,41,19,11,1950,12.213001822078006,1.1873730043541366,1,1.8,1.6872000000000003,0.3358409457281032,10,6.852155590407892e-4,0.9138539993056137,0.3546949736902887,1981,1,-1.0911176069058492,0.5877866649021191,0.523070350182428
BKLSAB,45,19,11,1944,9.1095914810439,1.2533381712626999,0,1.9,1.6643999999999999,0.31491554537646727,10,9.848671686999413e-4,0.9138539993056137,0.7174682781665602,1981,1,-1.15545078602037,0.6418538861723947,0.5094646981266491
BKREGA,49,19,11,1942,8.9093714590417,1.1214078374455736,0,1.7,1.4471999999999998,0.3450439146800502,10,0.002494151591700887,0.9138539993056137,1.646665407151131,1981,1,-1.0640835811236438,0.5306282510621704,0.3696306550989482
BKRIVE,50,19,11,1953,14.330713593255123,1.1214078374455736,1,1.7,1.4903999999999997,0.3508279539713724,10,5.742334813892513e-4,0.9138539993056137,0.17799757581634967,1981,1,-1.0474593353094894,0.5306282510621704,0.39904454030524145
BKSKYL,53,19,11,1937,7.697050226918488,1.4512336719883894,0,2.2,1.2376,0.3668976763147167,10,0.002399942533552025,0.9138539993056137,1.6081615718958826,1981,1,-1.0026722809341784,0.7884573603642703,0.21317402027671933
BW320i,58,8,11,2362,14.185499071802976,1.6491291727140784,1,2.5,1.1392,0.4420131291028446,10,3.8193637985322107e-4,0.9138539993056137,-0.22978444995058123,1981,1,-0.8164156934929999,0.9162907318741551,0.13032626167557426
BW528i,68,8,11,2363,24.196500171912987,1.1873730043541366,1,1.8,1.292,0.5592322964923891,10,7.502963113723705e-5,0.9138539993056137,-1.8571553824582985,1981,1,-0.5811903349155657,0.5877866649021191,0.25619140536041013
BW633c,73,8,11,2364,39.5045309749933,1.0554426705370104,1,1.6,1.3192000000000002,0.5617628801986344,10,1.3624337040717372e-5,0.9138539993056137,-3.563180817996697,1981,1,-0.5766754394770482,0.47000362924573563,0.2770254922632522
BW733i,78,8,11,2365,35.18109863175897,1.0554426705370104,1,1.6,1.4058,0.5438701923076924,10,2.9379721527170857e-5,0.9138539993056137,-2.7947338074121166,1981,1,-0.6090446776812276,0.47000362924573563,0.34060653575966787
CDDEVI,89,19,11,1960,16.247105232419038,0.9894775036284472,1,1.5,1.6796,0.3442340791738382,10,0.0016635100027536007,0.9138539993056137,1.241646608717299,1981,1,-1.0664333903038745,0.4054651081081644,0.5185556698279011
CDELDR,91,19,11,1964,19.306511173013096,0.9894775036284472,1,1.5,1.4554999999999998,0.3663003663003663,10,6.511547164389958e-4,0.9138539993056137,0.30370877383234074,1981,1,-1.0043016091968684,0.4054651081081644,0.3753494842035407
CDSEVI,93,19,11,1957,25.302110732969094,0.9894775036284472,1,1.5,1.4554999999999998,0.3591585428424833,10,2.721036311611814e-4,0.9138539993056137,-0.5688555091489498,1981,1,-1.0239913644641563,0.4054651081081644,0.3753494842035407
CRCORD,107,16,11,1988,8.541934715367333,1.1873730043541366,0,1.8,1.5402999999999998,0.25757575757575757,10,2.8618291091503346e-4,0.9138539993056137,-0.5184073447504289,1981,1,-1.3564413979702095,0.5877866649021191,0.43197720264827477
CRIMPE,115,16,11,1993,21.441824704366233,0.9894775036284472,1,1.5,1.5622,0.3617571059431524,10,5.5658649299029054e-5,0.9138539993056137,-2.1558010109923895,1981,1,-1.0167822704204776,0.4054651081081644,0.4460950841940599
CRLEBA,119,16,11,1986,7.601340655961392,1.1873730043541366,0,1.8,1.545,0.2595419847328244,10,5.625965256743328e-4,0.9138539993056137,0.15752422075542682,1981,1,-1.3488367985849903,0.5877866649021191,0.4350239103497087
CVCAMA,130,19,11,1973,7.458326354531249,1.3193033381712629,0,2,1.4849999999999999,0.34140285536933584,10,0.0011326397452320806,0.9138539993056137,0.8572677452928641,1981,1,-1.0746921049504576,0.6931471805599453,0.39541477225466287
CVCHEV,135,19,11,1966,5.9390744293387305,1.9789550072568944,0,3,1.0044,0.3393116820164808,10,0.004146048583092892,0.9138539993056137,2.154872511190799,1981,1,-1.0808361780278473,1.0986122886681098,0.004390348301292854
CVCITA,136,19,11,1967,7.175598081703967,1.4512336719883894,0,2.2,1.2212999999999998,0.37006578947368424,10,0.0035938558789373495,0.9138539993056137,2.01194246627668,1981,1,-0.9940744797617468,0.7884573603642703,0.19991586519490565
CVCORV,139,19,11,1985,17.886269148810676,0.923512336719884,1,1.4,1.2833999999999999,0.5976722239698018,10,3.476600380715218e-4,0.9138539993056137,-0.32381339959885747,1981,1,-0.5147127957562709,0.3364722366212129,0.2495128063342778
CVIMPA,140,19,11,1977,8.305411063002095,1.2533381712626999,0,1.9,1.5761999999999998,0.3279666070363745,10,5.625965256743328e-4,0.9138539993056137,0.15752422075542682,1981,1,-1.1148434835966923,0.6418538861723947,0.45501688693741205
CVIMPA,140,19,11,1979,8.274607982694064,1.1873730043541366,0,1.8,1.5761999999999998,0.32989099254159493,10,2.8618291091503346e-4,0.9138539993056137,-0.5184073447504289,1981,1,-1.1089930047226706,0.5877866649021191,0.45501688693741205
CVMALI,142,19,11,1969,7.495730094905287,1.3193033381712629,0,2,1.4088999999999998,0.36327608982826953,10,0.0025277215750595613,0.9138539993056137,1.6600351129531647,1981,1,-1.0125921557708772,0.6931471805599453,0.34280925807709384
CVMNTC,143,19,11,1975,8.255906112507047,1.2533381712626999,0,1.9,1.4471999999999998,0.35460992907801425,10,0.0019294120464041567,0.9138539993056137,1.3899320965180024,1981,1,-1.036736884950022,0.6418538861723947,0.3696306550989482
DGARIE,154,16,11,1996,6.744354957391535,1.6491291727140784,0,2.5,1.2144,0.3652173913043478,10,0.0017194320399391814,0.9138539993056137,1.274710806138545,1981,1,-1.0072625100798818,0.9162907318741551,0.19425012765922836
DGCHLN,157,16,11,2000,8.43962448434423,1.3193033381712629,0,2,1.1880000000000002,0.3339382940108893,10,1.5192692183365857e-4,0.9138539993056137,-1.1516388719745407,1981,1,-1.0967990515439288,0.6931471805599453,0.17227122094045333
DGCOLT,159,16,11,1995,5.7894594678425815,2.4407111756168365,0,3.7,0.9891000000000001,0.38674033149171266,10,5.123612724029356e-4,0.9138539993056137,0.06399148657552267,1981,1,-0.9500017892164668,1.308332819650179,-0.0109598402363419
DGDIPL,164,16,11,1998,7.601340655961392,1.1873730043541366,0,1.8,1.5038,0.2595419847328244,10,3.0635602858955784e-4,0.9138539993056137,-0.45029058205744654,1981,1,-1.3488367985849903,0.5877866649021191,0.4079952379617895
DGMIRA,168,16,11,2003,8.891769698865684,1.1873730043541366,0,1.8,1.533,0.25835866261398177,10,1.6697594789708716e-4,0.9138539993056137,-1.0571887223242786,1981,1,-1.3534064942750554,0.5877866649021191,0.42722659988967704
DGOMNI,170,16,11,1994,6.049085430438841,1.847024673439768,0,2.8,1.0758,0.3058252427184466,10,6.710524740503071e-4,0.9138539993056137,0.3338088368713814,1981,1,-1.1847414423980485,1.0296194171811581,0.07306457085700523
DGSTRE,174,16,11,2001,8.533133835279324,1.1214078374455736,0,1.7,1.7238,0.24045261669024043,10,6.737941025057766e-5,0.9138539993056137,-1.9646990144486942,1981,1,-1.425232228846311,0.5306282510621704,0.5445311562311618
DT200S,176,2,11,2369,8.12829335123092,1.847024673439768,0,2.8,1.1859000000000002,0.42145593869731807,10,9.101727585092245e-4,0.9138539993056137,0.6385959262081764,1981,1,-0.864040041530277,1.0296194171811581,0.1705019799886126
DT210 ,177,2,11,2366,5.05898642053785,2.1108853410740207,0,3.2,1.0394999999999999,0.3341902313624679,10,0.0019164701234331413,0.9138539993056137,1.3832017957693479,1981,1,-1.0960448931628637,1.1631508098056809,0.03873982831593044
DT280Z,178,2,11,2372,18.70035055695149,1.385268505079826,0,2.1,1.1658000000000002,0.6126616746085772,10,7.637171214098435e-4,0.9138539993056137,0.46315896086846564,1981,1,-0.4899424128495666,0.7419373447293773,0.1534075466293125
DT310 ,179,2,11,2367,6.03808433032883,2.1108853410740207,0,3.2,1.0304,0.327455919395466,10,9.333030038191244e-4,0.9138539993056137,0.6636914112589407,1981,1,-1.116401830231608,1.1631508098056809,0.0299470763679521
DT510 ,181,2,11,2368,7.79826034793059,1.912989840348331,0,2.9,1.0899,0.4366812227074236,10,5.558921067439271e-4,0.9138539993056137,0.14553572300093975,1981,1,-0.8285518175661483,1.0647107369924282,0.08608594891312898
DT810 ,182,2,11,2370,8.777358257721568,1.5171988388969522,0,2.3,1.2144000000000001,0.437956204379562,10,4.2495241059777077e-4,0.9138539993056137,-0.12306131220948835,1981,1,-0.8256363636060243,0.8329091229351039,0.19425012765922856
FDESCO,213,18,11,2005,5.673947916687466,1.9789550072568944,0,3,1.0824,0.3312945973496432,10,0.0034109569360805487,0.9138539993056137,1.9597096575257575,1981,1,-1.1047472772356255,1.0986122886681098,0.07918079787444125
FDFRMO,217,18,11,2006,6.831263648260623,1.5171988388969522,0,2.3,1.3916,0.3366488140780413,10,0.0021898188609671123,0.9138539993056137,1.516535607702406,1981,1,-1.088714986711915,0.8329091229351039,0.3304541642956499
FDGRNA,221,18,11,2010,7.408821404036201,1.5171988388969522,0,2.3,1.3986999999999998,0.32,10,0.0012809750140673076,0.9138539993056137,0.9803382968847307,1981,1,-1.1394342831883648,0.8329091229351039,0.33554323380312107
FDLTD ,222,18,11,2012,8.567237245620358,1.1873730043541366,0,1.8,1.6380000000000001,0.3438395415472779,10,0.001354160929998683,0.9138539993056137,1.0358988018520847,1981,1,-1.0675801794203812,0.5877866649021191,0.4934759854308778
FDMUST,228,18,11,2008,6.999580479943791,1.5171988388969522,0,2.3,1.2240000000000002,0.34865293185419965,10,0.0018555077998730948,0.9138539993056137,1.3508751843419367,1981,1,-1.0536783161888517,0.8329091229351039,0.2021241840901345
FDTHNB,235,18,11,2014,8.7080513270285,1.1873730043541366,0,1.8,1.5074999999999998,0.2929427430093209,10,8.353586265518934e-4,0.9138539993056137,0.5528226257215483,1981,1,-1.2277781054117733,0.5877866649021191,0.41045264961920336
FTBRAV,244,17,11,2376,9.229503472243021,1.5831640058055154,1,2.4,1.1245,0.4129554655870445,10,8.835466376141847e-5,0.9138539993056137,-1.693679515088455,1981,1,-0.8844155233437062,0.8754687373538999,0.11733849241723338
FTSTRA,246,17,11,2374,6.992979819877784,1.847024673439768,0,2.8,1.0465000000000002,0.3640776699029126,10,8.246435284399056e-5,0.9138539993056137,-1.7626723865754066,1981,1,-1.0103880552532707,1.0296194171811581,0.04545126290391757
FTX119,248,17,11,2373,9.89727024892069,1.7150943396226417,0,2.6,0.9734,0.3640776699029126,10,7.593951656350641e-5,0.9138539993056137,-1.845101311049076,1981,1,-1.0103880552532707,0.9555114450274363,-0.02696018158278308
HDACCO,256,3,11,2381,8.409921514047202,1.7810595065312051,0,2.7,1.1008,0.3334815473543797,10,0.0020658828881678975,0.9138539993056137,1.4582744629716364,1981,1,-1.0981677454289598,0.9932517730102834,0.09603718819694217
HDCIVI,257,3,11,2377,5.05898642053785,2.1108853410740207,0,3.2,0.9387,0.35428571428571426,10,0.001852071785171262,0.9138539993056137,1.34902167554639,1981,1,-1.0376515888784226,1.1631508098056809,-0.06325933963919093
HDPREL,260,3,11,2382,8.464927014597256,1.7810595065312051,0,2.7,1.0530000000000002,0.34916201117318435,10,5.201910759395165e-4,0.9138539993056137,0.0791576980105635,1981,1,-1.0522192490983993,0.9932517730102834,0.0516432331518386
LCMARK,278,18,11,2017,20.225103032199016,1.0554426705370104,1,1.6,1.7064000000000001,0.32961460446247465,10,3.559687286745603e-4,0.9138539993056137,-0.30019561360815583,1981,1,-1.109831172272898,0.47000362924573563,0.5343858881750039
LCTWNC,282,18,11,2016,16.484728994795276,1.0554426705370104,1,1.6,1.7301,0.32844871147043964,10,3.493241706274618e-4,0.9138539993056137,-0.3190381530511335,1981,1,-1.113374582712883,0.47000362924573563,0.5481792103073395
MB240D,297,9,11,2386,22.61564208610441,1.912989840348331,1,2.9,1.3560999999999999,0.2218543046357616,10,1.6788583332335652e-4,0.9138539993056137,-1.051754314956323,1981,1,-1.5057343979839035,1.0647107369924282,0.30461293311176246
MB280C,302,9,11,2390,33.34831535343113,1.0554426705370104,1,1.6,1.3347999999999998,0.4254658385093168,10,7.051612053587463e-6,0.9138539993056137,-4.221782249031387,1981,1,-0.8545706197162833,0.47000362924573563,0.2887814678950817
MB280E,303,9,11,2391,29.535334055301327,1.0554426705370104,1,1.6,1.3560999999999999,0.4114114114114114,10,1.3947585810576221e-5,0.9138539993056137,-3.5397320666831718,1981,1,-0.888161564152319,0.47000362924573563,0.30461293311176246
MB300C,307,9,11,2388,32.15689621151695,1.5831640058055154,1,2.4,1.3347999999999998,0.2343987823439878,10,1.5623690543177655e-5,0.9138539993056137,-3.42625011292618,1981,1,-1.4507314160709814,0.8754687373538999,0.2887814678950817
MB300D,308,9,11,2387,28.206401162011996,1.5831640058055154,1,2.4,1.3560999999999999,0.23368740515933234,10,1.5604535060519353e-4,0.9138539993056137,-1.1248918257906482,1981,1,-1.453770932088878,0.8754687373538999,0.30461293311176246
MB300S,310,9,11,2389,37.6068412060164,1.7150943396226417,1,2.6,1.4615999999999998,0.3310344827586207,10,1.6709566966370158e-4,0.9138539993056137,-1.0564719791743293,1981,1,-1.1055327315126835,0.9555114450274363,0.37953172608165975
MB300T,311,9,11,2392,34.513331855081304,1.7150943396226417,1,2.6,1.3560999999999999,0.33195020746887965,10,3.6359500520789686e-5,0.9138539993056137,-2.5815829676372246,1981,1,-1.1027702988167734,0.9555114450274363,0.30461293311176246
MB380S,312,9,11,2393,48.73225374727052,1.1214078374455736,1,1.7,1.5048,0.4341736694677871,10,2.4399296036012308e-5,0.9138539993056137,-2.980484218900303,1981,1,-0.8343106648603924,0.5306282510621704,0.4086599990046835
MB380S,312,9,11,2394,42.89617013890968,1.1214078374455736,1,1.7,1.2993,0.4479768786127168,10,9.054557209046176e-5,0.9138539993056137,-1.6691852168269445,1981,1,-0.8030136581384776,0.5306282510621704,0.26182565790655354
MB380S,312,9,11,2395,51.30651117301309,1.1214078374455736,1,1.7,1.3986999999999998,0.45058139534883723,10,1.3839836220623271e-5,0.9138539993056137,-3.547487383450651,1981,1,-0.7972165404541517,0.5306282510621704,0.33554323380312107
MCCAPR,318,18,11,2020,7.556236145510348,1.5171988388969522,0,2.3,1.26,0.3416149068322981,10,5.645001017635016e-4,0.9138539993056137,0.16090206406146468,1981,1,-1.0740711797519922,0.8329091229351039,0.23111172096338664
MCCGRX,319,18,11,2027,8.999580479943791,1.1873730043541366,0,1.8,1.5074999999999998,0.29333333333333333,10,3.4367330324326265e-4,0.9138539993056137,-0.33534699355164843,1981,1,-1.2264456601779945,0.5877866649021191,0.41045264961920336
MCCOUG,321,18,11,2025,7.475928114707267,1.5171988388969522,0,2.3,1.3986999999999998,0.32281731474688186,10,5.596992589222647e-4,0.9138539993056137,0.15236110203385866,1981,1,-1.1306687047842259,0.8329091229351039,0.33554323380312107
MCLYNX,326,18,11,2018,5.719052427138511,1.9789550072568944,0,3,1.089,0.3312945973496432,10,0.001111125743771475,0.9138539993056137,0.838090464147415,1981,1,-1.1047472772356255,1.0986122886681098,0.0852598439508234
MCMARQ,327,18,11,2029,8.921472669162712,1.1873730043541366,0,1.8,1.6614,0.3435442313197824,10,6.3612963472889e-4,0.9138539993056137,0.28036387095989657,1981,1,-1.0684394090307403,0.5877866649021191,0.5076606204228341
MCZEPH,336,18,11,2022,6.910471569052702,1.5171988388969522,0,2.3,1.3916,0.33885252214093187,10,6.058280555987884e-4,0.9138539993056137,0.23155770937263576,1981,1,-1.0821903041904963,0.8329091229351039,0.3304541642956499
MZ626 ,348,4,11,2384,7.694850006896486,1.847024673439768,0,2.8,1.1658000000000002,0.316205533596838,10,7.24005411423851e-4,0.9138539993056137,0.40976036689995876,1981,1,-1.1513628540536385,1.0296194171811581,0.1534075466293125
MZGLC ,351,4,11,2383,6.374717993695167,2.30878084179971,0,3.5,1.024,0.3289817232375979,10,7.446095274581872e-4,0.9138539993056137,0.43782145696109076,1981,1,-1.1117530822291681,1.252762968495368,0.023716526617316065
OD98  ,370,19,11,2040,11.775158037699567,1.1873730043541366,1,1.8,1.7094000000000003,0.3414367659109533,10,0.0010126426185544794,0.9138539993056137,0.7452801470925854,1981,1,-1.0745927828238895,0.5877866649021191,0.5361424317497807
ODCUTL,376,19,11,2033,8.616742196115409,1.1214078374455736,0,1.7,1.4471999999999998,0.3517748640869844,10,0.002247656446418523,0.9138539993056137,1.542604873208008,1981,1,-1.0447638986713792,0.5306282510621704,0.3696306550989482
ODDELT,377,19,11,2035,8.870867608656662,1.2533381712626999,0,1.9,1.6863,0.32098044937262915,10,0.0018995294934572055,0.9138539993056137,1.3743229996652326,1981,1,-1.1363750630881468,0.6418538861723947,0.5225367796940019
ODOMEG,380,19,11,2031,7.4528258044762445,1.4512336719883894,0,2.2,1.274,0.36824877250409166,10,0.0013167119614017025,0.9138539993056137,1.0078544698997787,1981,1,-0.9989965569671752,0.7884573603642703,0.24216155714997162
ODTORN,385,19,11,2043,14.334013923288126,1.1214078374455736,1,1.7,1.4832,0.3504345388281469,10,4.6223376872149124e-4,0.9138539993056137,-0.03896774378600387,1981,1,-1.0485813550625447,0.5306282510621704,0.3942019158294537
PG504D,394,14,11,2396,12.826863208216619,1.847024673439768,0,2.8,1.3065,0.21515151515151515,10,2.9343804997186538e-5,0.9138539993056137,-2.795957049154861,1981,1,-1.5364127774192105,1.0296194171811581,0.26735180597853014
PG505 ,396,14,11,2397,12.089789500845882,1.1873730043541366,0,1.8,1.2903,0.3233333333333333,10,2.679373136830007e-5,0.9138539993056137,-2.886870543811103,1981,1,-1.1290714961528183,0.5877866649021191,0.2548747494756633
PG505D,397,14,11,2398,13.189899511846981,1.847024673439768,0,2.8,1.2903,0.25,10,2.5943706825337913e-5,0.9138539993056137,-2.919109431146614,1981,1,-1.3862943611198906,1.0296194171811581,0.2548747494756633
PLCHAM,407,16,11,2046,5.7894594678425815,2.4407111756168365,0,3.7,0.9891000000000001,0.38674033149171266,10,5.043638583930945e-4,0.9138539993056137,0.0482594490531163,1981,1,-0.9500017892164668,1.308332819650179,-0.0109598402363419
PLGRNF,412,16,11,2052,8.216302152111007,1.1214078374455736,0,1.7,1.7238,0.24390243902439024,10,1.1147293689465682e-4,0.9138539993056137,-1.4612566567944434,1981,1,-1.410986973710262,0.5306282510621704,0.5445311562311618
PLHORI,413,16,11,2048,6.049085430438841,1.6491291727140784,0,2.5,1.1658000000000002,0.29480580252690686,10,9.024267602092736e-4,0.9138539993056137,0.6300490349911749,1981,1,-1.2214384359335693,0.9162907318741551,0.1534075466293125
PLRELI,416,16,11,2049,6.744354957391535,1.6491291727140784,0,2.5,1.2144,0.3652173913043478,10,0.0022766051695858824,0.9138539993056137,1.5554021518368106,1981,1,-1.0072625100798818,0.9162907318741551,0.19425012765922836
PLSAPO,417,16,11,2051,8.34721524342014,1.3193033381712629,0,2,1.2342000000000002,0.36697247706422015,10,1.5954122619033368e-4,0.9138539993056137,-1.1027361395604913,1981,1,-1.0024684281152074,0.6931471805599453,0.21042298690482958
PS911S,426,12,11,2399,31.204200941989995,1.1214078374455736,0,1.7,1.0985,0.6577437858508604,10,4.808026147233829e-5,0.9138539993056137,-2.302166771311409,1981,1,-0.41893980669152464,0.5306282510621704,0.09394561284252788
PS924 ,430,12,11,2400,18.44842536443224,1.3193033381712629,0,2,1.139,0.37863690713431647,10,3.892154632633759e-5,0.9138539993056137,-2.513490512379068,1981,1,-0.9711775617718358,0.6931471805599453,0.1301506844650451
PS928 ,434,12,11,2401,42.73885440733653,1.0554426705370104,0,1.6,1.3286,0.6853582554517135,10,2.417182467944497e-5,0.9138539993056137,-2.9898508143701363,1981,1,-0.3778135767776542,0.47000362924573563,0.28412575624900377
PTBNNV,448,19,11,2061,8.992979819877783,1.2533381712626999,0,1.9,1.6478000000000002,0.31782721756717713,10,8.865516539562059e-4,0.9138539993056137,0.6123008913107135,1981,1,-1.1462473848488823,0.6418538861723947,0.4994410648993527
PTFIRB,452,19,11,2059,7.8708676086566625,1.2533381712626999,0,1.9,1.4526999999999999,0.3358778625954199,10,6.24803955607169e-4,0.9138539993056137,0.26239942970266394,1981,1,-1.0910076892828902,0.6418538861723947,0.3734238938967007
PTGRNP,457,19,11,2064,8.64864538643444,1.385268505079826,0,2.1,1.4746,0.34744156664560966,10,0.0015352640463562682,0.9138539993056137,1.1614191625980874,1981,1,-1.0571587816544954,0.7419373447293773,0.3883867665734131
PTLEMA,459,19,11,2057,7.862066728568654,1.1214078374455736,0,1.7,1.4327999999999999,0.36041939711664484,10,8.865516539562059e-4,0.9138539993056137,0.6123008913107135,1981,1,-1.0204869336178857,0.5306282510621704,0.35963057176436486
PTPHOE,462,19,11,2055,7.189899511846981,1.4512336719883894,0,2.2,1.26,0.36734693877551017,10,9.85130556586493e-4,0.9138539993056137,0.7177356773465089,1981,1,-1.001448540214462,0.7884573603642703,0.23111172096338664
PTT100,465,19,11,2054,6.0545859804938456,1.9789550072568944,0,3,1.023,0.3063147973609802,10,6.688495935446024e-4,0.9138539993056137,0.3305207122483482,1981,1,-1.1831419562842456,1.0986122886681098,0.02273948696948934
RN18i ,467,24,11,2402,8.13819434132993,1.7150943396226417,0,2.6,1.1993,0.36267138434321095,10,1.2835370598728555e-4,0.9138539993056137,-1.3202487188267344,1981,1,-1.014258132019671,0.9555114450274363,0.18173805325553835
RNLECA,470,24,11,2403,5.720152537149512,1.912989840348331,0,2.9,0.858,0.2802197802197802,10,2.4121541537466926e-4,0.9138539993056137,-0.6893481258174319,1981,1,-1.2721810543524696,1.0647107369924282,-0.15315117949417478
SA900 ,475,11,11,2404,11.440724594355233,1.385268505079826,0,2.1,1.2596,0.43789808917197454,10,2.6650065248362808e-5,0.9138539993056137,-2.892246900847484,1981,1,-0.8257690688016274,0.7419373447293773,0.23079421024473257
SBSTD ,492,5,11,2405,5.135994121307927,2.1108853410740207,0,3.2,1.105,0.345,10,3.394710692350976e-4,0.9138539993056137,-0.3476497722348464,1981,1,-1.0642108619507773,1.1631508098056809,0.09984533496971612
TYCELI,499,1,11,2411,7.36921744364016,1.6491291727140784,0,2.5,1.1682000000000001,0.36965729688101656,10,0.0012436577394136028,0.9138539993056137,0.950773606555269,1981,1,-0.9951789272008665,0.9162907318741551,0.15546410262407206
TYCORO,503,1,11,2410,7.3912196438601825,1.6491291727140784,0,2.5,1.1682000000000001,0.38186157517899766,10,2.6742251008655884e-4,0.9138539993056137,-0.5862086573494167,1981,1,-0.9626971046883107,0.9162907318741551,0.15546410262407206
